resultat_id,eleve_id,matiere,trimestre,moyenne
4953,413,EPS,T2,12.04
4954,413,Espagnol,T2,10.14
4955,413,Anglais,T3,16.03
4956,413,TICE,T3,17.78
4957,414,Mathématiques,T3,6.79
4958,414,EDHC,T2,17.66
4959,414,Français,T3,14.62
4960,414,Histoire-Géographie,T3,17.79
4961,414,SVT,T3,14.25
4962,414,Physique-Chimie,T3,9.19
4963,414,Arts Plastiques,T2,14.22
4964,414,Musique,T3,9.68
4965,414,EPS,T3,13.43
4966,414,Espagnol,T1,10.71
4967,414,Anglais,T1,10.7
4968,414,TICE,T3,15.95
4969,415,Mathématiques,T2,12.64
4970,415,EDHC,T2,12.14
4971,415,Français,T2,11.49
4972,415,Histoire-Géographie,T1,10.82
4973,415,SVT,T1,11.17
4974,415,Physique-Chimie,T1,15.89
4975,415,Arts Plastiques,T3,13.91
4976,415,Musique,T2,12.47
4977,415,EPS,T1,9.95
4978,415,Espagnol,T3,16.37
4979,415,Anglais,T1,14.4
4980,415,TICE,T1,8.07
4981,416,Mathématiques,T2,11.56
4982,416,EDHC,T3,11.98
4983,416,Français,T1,8.09
4984,416,Histoire-Géographie,T1,11.24
4985,416,SVT,T1,9.54
4986,416,Physique-Chimie,T1,12.34
4987,416,Arts Plastiques,T1,14.53
4988,416,Musique,T3,7.96
4989,416,EPS,T1,10.48
4990,416,Espagnol,T1,16.08
4991,416,Anglais,T2,16.78
4992,416,TICE,T1,16.17
4993,417,Mathématiques,T3,13.63
4994,417,EDHC,T3,7.9
4995,417,Français,T2,12.95
4996,417,Histoire-Géographie,T1,11.01
4997,417,SVT,T2,13.79
4998,417,Physique-Chimie,T1,11.11
4999,417,Arts Plastiques,T2,17.7
5000,417,Musique,T1,9.55
5001,417,EPS,T2,9.92
5002,417,Espagnol,T3,10.73
5003,417,Anglais,T2,15.14
5004,417,TICE,T3,16.93
5005,418,Mathématiques,T3,17.12
5006,418,EDHC,T3,15.93
5007,418,Français,T1,14.52
5008,418,Histoire-Géographie,T2,8.9
5009,418,SVT,T2,12.22
5010,418,Physique-Chimie,T1,16.86
5011,418,Arts Plastiques,T3,7.12
5012,418,Musique,T2,9.3
5013,418,EPS,T2,14.27
5014,418,Espagnol,T2,12.94
5015,418,Anglais,T1,13.77
5016,418,TICE,T3,13.34
5017,419,Mathématiques,T1,12.13
5018,419,EDHC,T1,12.3
5019,419,Français,T2,13.28
5020,419,Histoire-Géographie,T3,14.95
5021,419,SVT,T1,8.44
5022,419,Physique-Chimie,T3,8.26
5023,419,Arts Plastiques,T1,17.36
5024,419,Musique,T1,14.96
5025,419,EPS,T1,13.17
5026,419,Espagnol,T1,12.67
5027,419,Anglais,T2,13.52
5028,419,TICE,T2,12.34
5029,420,Mathématiques,T1,11.9
5030,420,EDHC,T1,6.89
5031,420,Français,T1,16.77
5032,420,Histoire-Géographie,T3,8.99
5033,420,SVT,T3,7.51
5034,420,Physique-Chimie,T3,17.16
5035,420,Arts Plastiques,T2,10.34
5036,420,Musique,T1,11.98
5037,420,EPS,T3,11.67
5038,420,Espagnol,T1,12.12
5039,420,Anglais,T2,14.07
5040,420,TICE,T3,17.24
5041,421,Mathématiques,T2,17.18
5042,421,EDHC,T1,8.82
5043,421,Français,T3,9.25
5044,421,Histoire-Géographie,T3,17.66
5045,421,SVT,T1,8.79
5046,421,Physique-Chimie,T3,9.49
5047,421,Arts Plastiques,T3,7.91
5048,421,Musique,T3,17.89
5049,421,EPS,T2,11.68
5050,421,Espagnol,T1,16.31
5051,421,Anglais,T3,6.53
5052,421,TICE,T2,11.23
5053,422,Mathématiques,T2,6.12
5054,422,EDHC,T2,15.11
5055,422,Français,T2,8.89
5056,422,Histoire-Géographie,T3,7.01
5057,422,SVT,T3,9.28
5058,422,Physique-Chimie,T1,9.95
5059,422,Arts Plastiques,T1,16.11
5060,422,Musique,T2,7.41
5061,422,EPS,T3,17.2
5062,422,Espagnol,T3,16.84
5063,422,Anglais,T1,15.28
5064,422,TICE,T2,14.44
5065,423,Mathématiques,T1,12.55
5066,423,EDHC,T3,13.44
5067,423,Français,T3,11.42
5068,423,Histoire-Géographie,T1,10.27
5069,423,SVT,T2,8.15
5070,423,Physique-Chimie,T3,8.07
5071,423,Arts Plastiques,T2,14.53
5072,423,Musique,T2,11.92
5073,423,EPS,T3,14.57
5074,423,Espagnol,T3,15.18
5075,423,Anglais,T2,12.02
5076,423,TICE,T2,13.25
5077,424,Mathématiques,T3,15.91
5078,424,EDHC,T2,14.97
5079,424,Français,T3,16.82
5080,424,Histoire-Géographie,T3,7.86
5081,424,SVT,T2,6.52
5082,424,Physique-Chimie,T2,7.18
5083,424,Arts Plastiques,T1,16.72
5084,424,Musique,T3,9.25
5085,424,EPS,T1,12.04
5086,424,Espagnol,T1,9.8
5087,424,Anglais,T2,12.16
5088,424,TICE,T3,7.57
5089,425,Mathématiques,T1,15.65
5090,425,EDHC,T2,10.75
5091,425,Français,T1,8.31
5092,425,Histoire-Géographie,T2,12.37
5093,425,SVT,T3,7.11
5094,425,Physique-Chimie,T1,10.35
5095,425,Arts Plastiques,T1,7.11
5096,425,Musique,T1,11.26
5097,425,EPS,T2,16.83
5098,425,Espagnol,T1,10.65
5099,425,Anglais,T3,14.8
5100,425,TICE,T3,10.86
5101,426,Mathématiques,T3,17.43
5102,426,EDHC,T1,10.83
5103,426,Français,T1,17.4
5104,426,Histoire-Géographie,T3,8.09
5105,426,SVT,T3,8.87
5106,426,Physique-Chimie,T2,9.3
5107,426,Arts Plastiques,T2,8.97
5108,426,Musique,T2,14.21
5109,426,EPS,T2,10.3
5110,426,Espagnol,T2,12.87
5111,426,Anglais,T3,12.9
5112,426,TICE,T3,10.03
5113,427,Mathématiques,T3,7.32
5114,427,EDHC,T1,9.35
5115,427,Français,T3,15.23
5116,427,Histoire-Géographie,T2,12.26
5117,427,SVT,T3,14.43
5118,427,Physique-Chimie,T1,13.27
5119,427,Arts Plastiques,T1,15.59
5120,427,Musique,T1,15.27
5121,427,EPS,T1,10.97
5122,427,Espagnol,T1,8.18
5123,427,Anglais,T2,8.33
5124,427,TICE,T3,6.51
5125,428,Mathématiques,T1,17.65
5126,428,EDHC,T3,14.86
5127,428,Français,T1,7.59
5128,428,Histoire-Géographie,T2,9.86
5129,428,SVT,T2,16.3
5130,428,Physique-Chimie,T3,8.02
5131,428,Arts Plastiques,T1,16.42
5132,428,Musique,T2,8.92
5133,428,EPS,T1,16.68
5134,428,Espagnol,T2,16.2
5135,428,Anglais,T2,10.07
5136,428,TICE,T1,14.74
5137,429,Mathématiques,T3,11.1
5138,429,EDHC,T1,17.39
5139,429,Français,T1,15.69
5140,429,Histoire-Géographie,T1,7.07
5141,429,SVT,T3,6.69
5142,429,Physique-Chimie,T1,16.52
5143,429,Arts Plastiques,T3,17.74
5144,429,Musique,T2,11.32
5145,429,EPS,T2,17.97
5146,429,Espagnol,T2,8.21
5147,429,Anglais,T1,8.56
5148,429,TICE,T3,11.79
5149,430,Mathématiques,T3,15.27
5150,430,EDHC,T2,7.4
5151,430,Français,T1,8.72
5152,430,Histoire-Géographie,T2,6.39
5153,430,SVT,T2,6.84
5154,430,Physique-Chimie,T1,10.1
5155,430,Arts Plastiques,T1,16.75
5156,430,Musique,T3,17.67
5157,430,EPS,T2,6.32
5158,430,Espagnol,T1,9.93
5159,430,Anglais,T3,17.48
5160,430,TICE,T1,14.08
5161,431,Mathématiques,T3,7.35
5162,431,EDHC,T2,7.79
5163,431,Français,T2,8.63
5164,431,Histoire-Géographie,T3,13.99
5165,431,SVT,T2,7.35
5166,431,Physique-Chimie,T2,12.78
5167,431,Arts Plastiques,T1,6.88
5168,431,Musique,T2,14.54
5169,431,EPS,T2,8.83
5170,431,Espagnol,T2,12.04
5171,431,Anglais,T1,15.02
5172,431,TICE,T2,7.19
5173,432,Mathématiques,T1,16.19
5174,432,EDHC,T1,9.76
5175,432,Français,T3,16.69
5176,432,Histoire-Géographie,T3,16.92
5177,432,SVT,T1,14.88
5178,432,Physique-Chimie,T2,17.94
5179,432,Arts Plastiques,T1,14.93
5180,432,Musique,T1,16.75
5181,432,EPS,T3,7.72
5182,432,Espagnol,T3,11.26
5183,432,Anglais,T3,6.9
5184,432,TICE,T3,15.28
5185,433,Mathématiques,T2,17.4
5186,433,EDHC,T1,14.56
5187,433,Français,T1,10.99
5188,433,Histoire-Géographie,T1,12.74
5189,433,SVT,T3,7.84
5190,433,Physique-Chimie,T2,14.29
5191,433,Arts Plastiques,T1,14.31
5192,433,Musique,T2,7.98
5193,433,EPS,T1,14.03
5194,433,Espagnol,T1,14.36
5195,433,Anglais,T1,17.58
5196,433,TICE,T3,15.55
5197,434,Mathématiques,T3,11.67
5198,434,EDHC,T2,8.51
5199,434,Français,T1,12.04
5200,434,Histoire-Géographie,T3,12.77
5201,434,SVT,T2,17.37
5202,434,Physique-Chimie,T2,6.51
5203,434,Arts Plastiques,T3,11.06
5204,434,Musique,T1,17.36
5205,434,EPS,T1,8.31
5206,434,Espagnol,T2,15.39
5207,434,Anglais,T3,9.7
5208,434,TICE,T2,13.23
5209,435,Mathématiques,T2,16.61
5210,435,EDHC,T1,15.94
5211,435,Français,T1,15.9
5212,435,Histoire-Géographie,T3,17.2
5213,435,SVT,T1,7.42
5214,435,Physique-Chimie,T2,14.42
5215,435,Arts Plastiques,T2,7.4
5216,435,Musique,T3,6.75
5217,435,EPS,T3,6.94
5218,435,Espagnol,T3,11.99
5219,435,Anglais,T1,17.44
5220,435,TICE,T2,16.7
5221,436,Mathématiques,T1,12.71
5222,436,EDHC,T3,6.85
5223,436,Français,T3,17.31
5224,436,Histoire-Géographie,T1,9.72
5225,436,SVT,T3,8.3
5226,436,Physique-Chimie,T1,9.72
5227,436,Arts Plastiques,T1,16.87
5228,436,Musique,T2,9.02
5229,436,EPS,T1,17.81
5230,436,Espagnol,T3,9.86
5231,436,Anglais,T1,16.2
5232,436,TICE,T2,14.26
5233,437,Mathématiques,T2,13.21
5234,437,EDHC,T2,8.6
5235,437,Français,T2,11.92
5236,437,Histoire-Géographie,T2,13.68
5237,437,SVT,T3,8.8
5238,437,Physique-Chimie,T2,16.35
5239,437,Arts Plastiques,T3,17.76
5240,437,Musique,T2,13.36
5241,437,EPS,T2,14.55
5242,437,Espagnol,T2,17.35
5243,437,Anglais,T3,13.72
5244,437,TICE,T1,10.4
5245,438,Mathématiques,T3,11.45
5246,438,EDHC,T2,11.57
5247,438,Français,T1,16.16
5248,438,Histoire-Géographie,T3,15.11
5249,438,SVT,T1,6.54
5250,438,Physique-Chimie,T2,6.69
5251,438,Arts Plastiques,T3,7.57
5252,438,Musique,T3,6.44
5253,438,EPS,T3,16.87
5254,438,Espagnol,T2,11.24
5255,438,Anglais,T1,16.94
5256,438,TICE,T1,11.97
5257,439,Mathématiques,T2,9.71
5258,439,EDHC,T2,8.68
5259,439,Français,T1,15.9
5260,439,Histoire-Géographie,T1,6.62
5261,439,SVT,T1,6.31
5262,439,Physique-Chimie,T3,13.98
5263,439,Arts Plastiques,T3,15.67
5264,439,Musique,T2,15.24
5265,439,EPS,T2,15.57
5266,439,Espagnol,T3,16.84
5267,439,Anglais,T3,10.7
5268,439,TICE,T2,16.82
5269,440,Mathématiques,T3,16.41
5270,440,EDHC,T3,14.99
5271,440,Français,T3,14.05
5272,440,Histoire-Géographie,T3,8.31
5273,440,SVT,T3,7.08
5274,440,Physique-Chimie,T2,8.89
5275,440,Arts Plastiques,T3,10.97
5276,440,Musique,T3,9.39
5277,440,EPS,T2,11.27
5278,440,Espagnol,T2,13.38
5279,440,Anglais,T1,8.88
5280,440,TICE,T1,17.01
5281,441,Mathématiques,T2,15.81
5282,441,EDHC,T1,6.84
5283,441,Français,T3,8.16
5284,441,Histoire-Géographie,T1,9.93
5285,441,SVT,T3,16.3
5286,441,Physique-Chimie,T2,9.38
5287,441,Arts Plastiques,T2,15.28
5288,441,Musique,T2,13.49
5289,441,EPS,T3,10.6
5290,441,Espagnol,T2,8.16
5291,441,Anglais,T3,15.35
5292,441,TICE,T1,8.91
5293,442,Mathématiques,T1,8.8
5294,442,EDHC,T2,6.04
5295,442,Français,T1,16.0
5296,442,Histoire-Géographie,T2,15.89
5297,442,SVT,T1,11.28
5298,442,Physique-Chimie,T1,9.05
5299,442,Arts Plastiques,T2,17.38
5300,442,Musique,T1,10.57
5301,442,EPS,T2,16.07
5302,442,Espagnol,T2,13.13
5303,442,Anglais,T3,17.13
5304,442,TICE,T2,16.54
5305,443,Mathématiques,T3,13.16
5306,443,EDHC,T1,12.39
5307,443,Français,T1,9.94
5308,443,Histoire-Géographie,T3,15.87
5309,443,SVT,T3,8.0
5310,443,Physique-Chimie,T2,15.44
5311,443,Arts Plastiques,T3,9.17
5312,443,Musique,T3,13.85
5313,443,EPS,T3,6.33
5314,443,Espagnol,T2,9.34
5315,443,Anglais,T2,13.68
5316,443,TICE,T3,15.14
5317,444,Mathématiques,T3,16.35
5318,444,EDHC,T3,7.73
5319,444,Français,T1,11.05
5320,444,Histoire-Géographie,T1,16.05
5321,444,SVT,T1,15.77
5322,444,Physique-Chimie,T2,16.94
5323,444,Arts Plastiques,T3,14.01
5324,444,Musique,T2,14.5
5325,444,EPS,T3,16.26
5326,444,Espagnol,T3,6.28
5327,444,Anglais,T3,9.52
5328,444,TICE,T1,15.78
5329,445,Mathématiques,T2,13.45
5330,445,EDHC,T3,10.43
5331,445,Français,T2,11.37
5332,445,Histoire-Géographie,T1,16.0
5333,445,SVT,T2,9.97
5334,445,Physique-Chimie,T3,9.35
5335,445,Arts Plastiques,T3,10.31
5336,445,Musique,T2,15.38
5337,445,EPS,T3,9.33
5338,445,Espagnol,T1,17.82
5339,445,Anglais,T3,10.99
5340,445,TICE,T2,14.38
5341,446,Mathématiques,T3,8.29
5342,446,EDHC,T3,7.47
5343,446,Français,T1,9.49
5344,446,Histoire-Géographie,T1,13.31
5345,446,SVT,T3,16.64
5346,446,Physique-Chimie,T3,15.19
5347,446,Arts Plastiques,T1,11.66
5348,446,Musique,T2,10.19
5349,446,EPS,T1,15.76
5350,446,Espagnol,T3,12.77
5351,446,Anglais,T2,17.77
5352,446,TICE,T2,17.08
5353,447,Mathématiques,T1,6.76
5354,447,EDHC,T3,12.82
5355,447,Français,T1,8.14
5356,447,Histoire-Géographie,T2,17.36
5357,447,SVT,T3,17.29
5358,447,Physique-Chimie,T1,9.25
5359,447,Arts Plastiques,T2,8.79
5360,447,Musique,T2,16.28
5361,447,EPS,T1,7.37
5362,447,Espagnol,T2,10.82
5363,447,Anglais,T2,11.42
5364,447,TICE,T1,9.88
5365,448,Mathématiques,T3,7.59
5366,448,EDHC,T3,15.13
5367,448,Français,T2,9.32
5368,448,Histoire-Géographie,T2,6.03
5369,448,SVT,T3,10.14
5370,448,Physique-Chimie,T3,10.99
5371,448,Arts Plastiques,T2,11.26
5372,448,Musique,T2,11.44
5373,448,EPS,T1,12.98
5374,448,Espagnol,T2,9.7
5375,448,Anglais,T3,9.2
5376,448,TICE,T3,9.54
5377,449,Mathématiques,T2,13.47
5378,449,EDHC,T2,8.15
5379,449,Français,T3,12.9
5380,449,Histoire-Géographie,T1,9.75
5381,449,SVT,T3,10.11
5382,449,Physique-Chimie,T2,10.78
5383,449,Arts Plastiques,T2,16.34
5384,449,Musique,T2,16.6
5385,449,EPS,T3,11.0
5386,449,Espagnol,T3,13.48
5387,449,Anglais,T1,15.12
5388,449,TICE,T2,17.33
5389,450,Mathématiques,T2,11.12
5390,450,EDHC,T1,7.36
5391,450,Français,T1,14.48
5392,450,Histoire-Géographie,T3,9.96
5393,450,SVT,T1,14.68
5394,450,Physique-Chimie,T1,14.65
5395,450,Arts Plastiques,T2,13.49
5396,450,Musique,T3,7.64
5397,450,EPS,T2,11.57
5398,450,Espagnol,T3,9.86
5399,450,Anglais,T2,15.7
5400,450,TICE,T1,8.32
5401,451,Mathématiques,T3,12.43
5402,451,EDHC,T3,13.6
5403,451,Français,T2,6.83
5404,451,Histoire-Géographie,T3,16.96
5405,451,SVT,T1,13.84
5406,451,Physique-Chimie,T2,10.64
5407,451,Arts Plastiques,T2,11.76
5408,451,Musique,T1,7.99
5409,451,EPS,T3,8.3
5410,451,Espagnol,T2,14.05
5411,451,Anglais,T1,9.14
5412,451,TICE,T2,7.77
5413,452,Mathématiques,T3,15.29
5414,452,EDHC,T1,16.31
5415,452,Français,T3,13.81
5416,452,Histoire-Géographie,T3,13.5
5417,452,SVT,T2,15.38
5418,452,Physique-Chimie,T3,12.52
5419,452,Arts Plastiques,T2,16.58
5420,452,Musique,T2,12.28
5421,452,EPS,T2,11.56
5422,452,Espagnol,T1,6.76
5423,452,Anglais,T3,9.1
5424,452,TICE,T2,11.79
5425,453,Mathématiques,T1,6.24
5426,453,EDHC,T2,7.39
5427,453,Français,T2,16.15
5428,453,Histoire-Géographie,T1,15.68
5429,453,SVT,T3,13.28
5430,453,Physique-Chimie,T2,15.49
5431,453,Arts Plastiques,T1,15.45
5432,453,Musique,T3,11.8
5433,453,EPS,T2,9.82
5434,453,Espagnol,T2,15.42
5435,453,Anglais,T1,17.13
5436,453,TICE,T2,7.01
5437,454,Mathématiques,T3,6.83
5438,454,EDHC,T2,14.67
5439,454,Français,T2,7.58
5440,454,Histoire-Géographie,T1,11.43
5441,454,SVT,T2,9.48
5442,454,Physique-Chimie,T2,17.41
5443,454,Arts Plastiques,T1,6.77
5444,454,Musique,T3,17.68
5445,454,EPS,T2,13.75
5446,454,Espagnol,T2,16.56
5447,454,Anglais,T1,6.35
5448,454,TICE,T1,13.89
5449,455,Mathématiques,T2,16.49
5450,455,EDHC,T2,10.92
5451,455,Français,T2,7.94
5452,455,Histoire-Géographie,T1,17.7
5453,455,SVT,T3,9.48
5454,455,Physique-Chimie,T3,17.95
5455,455,Arts Plastiques,T1,15.19
5456,455,Musique,T3,7.79
5457,455,EPS,T3,17.72
5458,455,Espagnol,T1,12.38
5459,455,Anglais,T2,7.53
5460,455,TICE,T3,12.98
5461,456,Mathématiques,T2,14.52
5462,456,EDHC,T2,7.27
5463,456,Français,T3,6.85
5464,456,Histoire-Géographie,T2,14.49
5465,456,SVT,T1,13.69
5466,456,Physique-Chimie,T1,12.34
5467,456,Arts Plastiques,T1,6.27
5468,456,Musique,T3,12.95
5469,456,EPS,T2,15.45
5470,456,Espagnol,T3,6.04
5471,456,Anglais,T3,17.02
5472,456,TICE,T2,10.87
5473,457,Mathématiques,T3,6.54
5474,457,EDHC,T2,8.97
5475,457,Français,T1,15.27
5476,457,Histoire-Géographie,T3,14.69
5477,457,SVT,T1,7.22
5478,457,Physique-Chimie,T1,14.58
5479,457,Arts Plastiques,T3,6.55
5480,457,Musique,T2,9.54
5481,457,EPS,T3,11.3
5482,457,Espagnol,T1,13.06
5483,457,Anglais,T1,6.67
5484,457,TICE,T1,6.16
5485,458,Mathématiques,T1,17.31
5486,458,EDHC,T3,6.53
5487,458,Français,T2,14.07
5488,458,Histoire-Géographie,T1,11.52
5489,458,SVT,T1,7.67
5490,458,Physique-Chimie,T3,10.03
5491,458,Arts Plastiques,T3,12.14
5492,458,Musique,T3,16.62
5493,458,EPS,T2,15.16
5494,458,Espagnol,T1,16.32
5495,458,Anglais,T1,14.9
5496,458,TICE,T3,16.33
5497,459,Mathématiques,T2,14.18
5498,459,EDHC,T1,11.63
5499,459,Français,T3,10.85
5500,459,Histoire-Géographie,T1,10.9
5501,459,SVT,T2,16.21
5502,459,Physique-Chimie,T1,13.58
5503,459,Arts Plastiques,T2,14.27
5504,459,Musique,T3,8.35
5505,459,EPS,T1,7.75
5506,459,Espagnol,T2,13.75
5507,459,Anglais,T1,10.28
5508,459,TICE,T2,16.86
5509,460,Mathématiques,T2,16.91
5510,460,EDHC,T1,12.88
5511,460,Français,T1,9.08
5512,460,Histoire-Géographie,T3,11.66
5513,460,SVT,T2,7.12
5514,460,Physique-Chimie,T2,13.25
5515,460,Arts Plastiques,T2,10.67
5516,460,Musique,T1,6.96
5517,460,EPS,T3,16.97
5518,460,Espagnol,T1,14.55
5519,460,Anglais,T1,14.22
5520,460,TICE,T3,12.04
5521,461,Mathématiques,T2,7.61
5522,461,EDHC,T1,9.17
5523,461,Français,T1,10.21
5524,461,Histoire-Géographie,T1,16.51
5525,461,SVT,T1,10.01
5526,461,Physique-Chimie,T3,16.55
5527,461,Arts Plastiques,T2,7.43
5528,461,Musique,T2,15.18
5529,461,EPS,T3,6.76
5530,461,Espagnol,T3,9.96
5531,461,Anglais,T3,12.26
5532,461,TICE,T2,15.76
5533,462,Mathématiques,T1,8.5
5534,462,EDHC,T1,11.52
5535,462,Français,T1,7.66
5536,462,Histoire-Géographie,T3,14.9
5537,462,SVT,T1,8.02
5538,462,Physique-Chimie,T1,8.28
5539,462,Arts Plastiques,T2,7.67
5540,462,Musique,T1,17.6
5541,462,EPS,T1,17.7
5542,462,Espagnol,T1,11.52
5543,462,Anglais,T1,10.52
5544,462,TICE,T3,13.76
5545,463,Mathématiques,T2,13.57
5546,463,EDHC,T1,10.41
5547,463,Français,T1,10.69
5548,463,Histoire-Géographie,T1,6.48
5549,463,SVT,T1,12.88
5550,463,Physique-Chimie,T1,11.74
5551,463,Arts Plastiques,T2,17.48
5552,463,Musique,T1,12.28
5553,463,EPS,T1,16.17
5554,463,Espagnol,T2,15.96
5555,463,Anglais,T1,17.37
5556,463,TICE,T2,17.84
5557,464,Mathématiques,T3,16.79
5558,464,EDHC,T2,9.37
5559,464,Français,T2,17.04
5560,464,Histoire-Géographie,T1,13.52
5561,464,SVT,T3,9.95
5562,464,Physique-Chimie,T2,7.02
5563,464,Arts Plastiques,T2,15.08
5564,464,Musique,T1,11.23
5565,464,EPS,T3,11.38
5566,464,Espagnol,T3,6.41
5567,464,Anglais,T3,12.62
5568,464,TICE,T1,9.57
5569,465,Mathématiques,T3,12.2
5570,465,EDHC,T1,9.74
5571,465,Français,T2,7.31
5572,465,Histoire-Géographie,T1,12.18
5573,465,SVT,T2,13.39
5574,465,Physique-Chimie,T1,10.1
5575,465,Arts Plastiques,T3,13.57
5576,465,Musique,T1,6.46
5577,465,EPS,T2,15.03
5578,465,Espagnol,T2,12.53
5579,465,Anglais,T2,12.03
5580,465,TICE,T1,12.67
5581,466,Mathématiques,T3,11.39
5582,466,EDHC,T2,11.43
5583,466,Français,T1,9.5
5584,466,Histoire-Géographie,T2,8.56
5585,466,SVT,T2,14.76
5586,466,Physique-Chimie,T1,15.16
5587,466,Arts Plastiques,T3,16.54
5588,466,Musique,T2,17.79
5589,466,EPS,T3,14.22
5590,466,Espagnol,T3,10.84
5591,466,Anglais,T1,15.8
5592,466,TICE,T1,12.72
5593,467,Mathématiques,T1,16.88
5594,467,EDHC,T1,12.07
5595,467,Français,T3,12.92
5596,467,Histoire-Géographie,T1,6.5
5597,467,SVT,T1,9.54
5598,467,Physique-Chimie,T2,11.64
5599,467,Arts Plastiques,T3,10.32
5600,467,Musique,T2,17.88
5601,467,EPS,T3,15.86
5602,467,Espagnol,T3,11.72
5603,467,Anglais,T3,7.74
5604,467,TICE,T2,13.4
5605,468,Mathématiques,T2,16.11
5606,468,EDHC,T1,10.4
5607,468,Français,T3,7.46
5608,468,Histoire-Géographie,T1,9.57
5609,468,SVT,T2,6.69
5610,468,Physique-Chimie,T2,8.5
5611,468,Arts Plastiques,T1,14.27
5612,468,Musique,T1,6.23
5613,468,EPS,T3,15.37
5614,468,Espagnol,T2,7.24
5615,468,Anglais,T3,6.64
5616,468,TICE,T1,13.39
5617,469,Mathématiques,T3,8.1
5618,469,EDHC,T1,15.39
5619,469,Français,T2,7.32
5620,469,Histoire-Géographie,T2,14.23
5621,469,SVT,T3,12.55
5622,469,Physique-Chimie,T3,16.68
5623,469,Arts Plastiques,T3,14.49
5624,469,Musique,T2,12.46
5625,469,EPS,T1,11.93
5626,469,Espagnol,T1,10.2
5627,469,Anglais,T1,15.78
5628,469,TICE,T2,8.46
5629,470,Mathématiques,T2,6.03
5630,470,EDHC,T2,16.4
5631,470,Français,T2,7.01
5632,470,Histoire-Géographie,T1,14.1
5633,470,SVT,T2,6.19
5634,470,Physique-Chimie,T1,9.0
5635,470,Arts Plastiques,T1,13.43
5636,470,Musique,T2,17.6
5637,470,EPS,T1,9.45
5638,470,Espagnol,T3,7.4
5639,470,Anglais,T2,12.44
5640,470,TICE,T3,10.1
5641,471,Mathématiques,T2,8.5
5642,471,EDHC,T3,16.2
5643,471,Français,T2,10.13
5644,471,Histoire-Géographie,T2,12.41
5645,471,SVT,T2,6.46
5646,471,Physique-Chimie,T3,16.95
5647,471,Arts Plastiques,T2,13.5
5648,471,Musique,T1,17.29
5649,471,EPS,T1,8.65
5650,471,Espagnol,T1,17.48
5651,471,Anglais,T1,10.94
5652,471,TICE,T3,17.63
5653,472,Mathématiques,T1,17.98
5654,472,EDHC,T3,11.59
5655,472,Français,T1,17.14
5656,472,Histoire-Géographie,T2,15.13
5657,472,SVT,T1,14.13
5658,472,Physique-Chimie,T1,11.69
5659,472,Arts Plastiques,T3,16.76
5660,472,Musique,T2,15.46
5661,472,EPS,T1,13.92
5662,472,Espagnol,T2,6.83
5663,472,Anglais,T1,7.5
5664,472,TICE,T3,9.9
5665,473,Mathématiques,T2,10.38
5666,473,EDHC,T3,17.28
5667,473,Français,T1,8.75
5668,473,Histoire-Géographie,T2,15.14
5669,473,SVT,T2,6.82
5670,473,Physique-Chimie,T3,6.48
5671,473,Arts Plastiques,T1,6.18
5672,473,Musique,T3,10.5
5673,473,EPS,T2,15.99
5674,473,Espagnol,T2,6.85
5675,473,Anglais,T3,8.95
5676,473,TICE,T2,6.54
5677,474,Mathématiques,T2,15.83
5678,474,EDHC,T1,12.04
5679,474,Français,T2,17.36
5680,474,Histoire-Géographie,T1,12.57
5681,474,SVT,T3,16.33
5682,474,Physique-Chimie,T2,16.62
5683,474,Arts Plastiques,T2,13.83
5684,474,Musique,T3,13.99
5685,474,EPS,T3,14.52
5686,474,Espagnol,T3,12.09
5687,474,Anglais,T1,6.2
5688,474,TICE,T3,15.0
5689,475,Mathématiques,T1,14.64
5690,475,EDHC,T3,17.49
5691,475,Français,T1,17.31
5692,475,Histoire-Géographie,T2,8.84
5693,475,SVT,T3,17.06
5694,475,Physique-Chimie,T2,10.72
5695,475,Arts Plastiques,T1,6.46
5696,475,Musique,T2,9.41
5697,475,EPS,T1,16.97
5698,475,Espagnol,T2,13.61
5699,475,Anglais,T2,15.91
5700,475,TICE,T2,15.95
5701,476,Mathématiques,T1,6.31
5702,476,EDHC,T3,13.69
5703,476,Français,T3,12.77
5704,476,Histoire-Géographie,T3,15.8
5705,476,SVT,T3,12.21
5706,476,Physique-Chimie,T2,9.26
5707,476,Arts Plastiques,T2,12.19
5708,476,Musique,T1,11.89
5709,476,EPS,T3,17.7
5710,476,Espagnol,T1,6.86
5711,476,Anglais,T2,13.55
5712,476,TICE,T2,17.65
5713,477,Mathématiques,T1,7.74
5714,477,EDHC,T1,9.8
5715,477,Français,T3,16.26
5716,477,Histoire-Géographie,T2,10.74
5717,477,SVT,T1,17.12
5718,477,Physique-Chimie,T2,16.91
5719,477,Arts Plastiques,T3,11.79
5720,477,Musique,T3,7.84
5721,477,EPS,T3,17.61
5722,477,Espagnol,T1,6.37
5723,477,Anglais,T1,16.92
5724,477,TICE,T2,11.04
5725,478,Mathématiques,T2,7.23
5726,478,EDHC,T3,12.76
5727,478,Français,T2,9.11
5728,478,Histoire-Géographie,T1,6.8
5729,478,SVT,T3,7.69
5730,478,Physique-Chimie,T3,6.1
5731,478,Arts Plastiques,T2,6.94
5732,478,Musique,T2,14.73
5733,478,EPS,T2,14.03
5734,478,Espagnol,T1,13.23
5735,478,Anglais,T2,6.41
